17.6333333333333,
6.76666666666667,
12.7333333333333,
19.9333333333333,
,
,
10.1666666666667,
10.5,
,
16.1666666666667,
1.5,
,
,
,
4.6,
19.9333333333333,
,
,
,
2.83333333333333,
0.433333333333333,
,
,
0.566666666666667,
2.83333333333333,
,
1.13333333333333,
,
16.5,
5.9,
,
8.13333333333333,
1.53333333333333,
3.66666666666667,
,
3.9,
,
19.9333333333333,
3.73333333333333,
,
19.8666666666667,
,
2.26666666666667,
,
,
19.8,
,
,
,
2.4,
,
1.43333333333333,
9.5,19.9333333333333
,
19.7666666666667,
13.9,
,
9.76666666666667,
,
19.9,
,
4.46666666666667,
,
2.33333333333333,
,
14.0333333333333,
,
,
16.6333333333333,
,
,
1.76666666666667,
12.8333333333333,
,
,
19.9,
,
0.0333333333333333,
4.06666666666667,
,
,
19.8333333333333,
19.9333333333333,
3.4,
11.4,
,
,
,
19.9,
19.9333333333333,
8.96666666666667,
,
14.8333333333333,
3.36666666666667,19.9333333333333
19.9333333333333,
1.4,
,
,
8.4,
19.9333333333333,
,
,
,
,
9.4,
11.9,
0.566666666666667,
,
14.7333333333333,
12,
19.9333333333333,
1.4,
,
,
,
1.63333333333333,19.9333333333333
,
4.7,
,
,
,
15.5,
,
,
,
1.46666666666667,
,
,
,
1.43333333333333,
1.1,
16.3,
17.2333333333333,
1,
,
3.36666666666667,
,
,
3.6,6.56666666666667
,
19.9333333333333,
19.9,
,
,
,
10,
,
19.9,
,
,
9.46666666666667,
,
16.4666666666667,
16.3333333333333,
,
,
10.1333333333333,
,
,
16.9333333333333,
,
11.4666666666667,
1.83333333333333,10.7333333333333
8.63333333333333,
15.9,
3.46666666666667,
2.16666666666667,
19.9333333333333,
,
,
2.2,
8.06666666666667,
,
2.43333333333333,
19.9,
,
10.4333333333333,
,
1.43333333333333,4.2
,
13.4666666666667,
1.8,
15.6666666666667,
,
1.86666666666667,
,
,
6.96666666666667,
,
,
15.1,
3.33333333333333,
9.36666666666667,16.6333333333333
10.5666666666667,19.9333333333333
13.8,19.7666666666667
,
5.23333333333333,19.8
,
,
,
,
,
19.6666666666667,
1.1,
,
,
17,
5.16666666666667,
0.733333333333333,
,
2.43333333333333,19.9333333333333
2.93333333333333,
1.56666666666667,
3.76666666666667,
,
,
1.3,
,
,
,
6,
0.166666666666667,19.6666666666667
6.66666666666667,
,
,
19.9333333333333,
1.03333333333333,
16.1,
3.9,
19.7666666666667,
1.23333333333333,14.7666666666667
11.3333333333333,
6.2,
,
,
,
10.4,
,
,
1.86666666666667,
1.13333333333333,
,
,
,
9.56666666666667,
19.9333333333333,
,
,
,
,
,
13.1,
19.5666666666667,
1.83333333333333,4.26666666666667
,
,
6.46666666666667,
,
13.0666666666667,
,
6.6,
,
4.56666666666667,8.43333333333333
11.4666666666667,
0.9,
0.6,
16.0666666666667,
,
1.63333333333333,
1.53333333333333,
7.63333333333333,
16.6,
,
,
